path,fold
1.2.276.0.7230010.3.1.2.8323329.2617.1517875173.746954/1.2.276.0.7230010.3.1.3.8323329.2617.1517875173.746953/1.2.276.0.7230010.3.1.4.8323329.2617.1517875173.746955.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3037.1517875175.760201/1.2.276.0.7230010.3.1.3.8323329.3037.1517875175.760200/1.2.276.0.7230010.3.1.4.8323329.3037.1517875175.760202.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5381.1517875187.848195/1.2.276.0.7230010.3.1.3.8323329.5381.1517875187.848194/1.2.276.0.7230010.3.1.4.8323329.5381.1517875187.848196.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10312.1517875223.105802/1.2.276.0.7230010.3.1.3.8323329.10312.1517875223.105801/1.2.276.0.7230010.3.1.4.8323329.10312.1517875223.105803.dcm,1
1.2.276.0.7230010.3.1.2.8323329.5531.1517875188.684572/1.2.276.0.7230010.3.1.3.8323329.5531.1517875188.684571/1.2.276.0.7230010.3.1.4.8323329.5531.1517875188.684573.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10945.1517875228.385480/1.2.276.0.7230010.3.1.3.8323329.10945.1517875228.385479/1.2.276.0.7230010.3.1.4.8323329.10945.1517875228.385481.dcm,3
1.2.276.0.7230010.3.1.2.8323329.5746.1517875190.97135/1.2.276.0.7230010.3.1.3.8323329.5746.1517875190.97134/1.2.276.0.7230010.3.1.4.8323329.5746.1517875190.97136.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10227.1517875222.722372/1.2.276.0.7230010.3.1.3.8323329.10227.1517875222.722371/1.2.276.0.7230010.3.1.4.8323329.10227.1517875222.722373.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5181.1517875186.849085/1.2.276.0.7230010.3.1.3.8323329.5181.1517875186.849084/1.2.276.0.7230010.3.1.4.8323329.5181.1517875186.849086.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1207.1517875166.781090/1.2.276.0.7230010.3.1.3.8323329.1207.1517875166.781089/1.2.276.0.7230010.3.1.4.8323329.1207.1517875166.781091.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11054.1517875230.504402/1.2.276.0.7230010.3.1.3.8323329.11054.1517875230.504401/1.2.276.0.7230010.3.1.4.8323329.11054.1517875230.504403.dcm,3
1.2.276.0.7230010.3.1.2.8323329.1824.1517875169.753286/1.2.276.0.7230010.3.1.3.8323329.1824.1517875169.753285/1.2.276.0.7230010.3.1.4.8323329.1824.1517875169.753287.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1117.1517875166.378543/1.2.276.0.7230010.3.1.3.8323329.1117.1517875166.378542/1.2.276.0.7230010.3.1.4.8323329.1117.1517875166.378544.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32568.1517875161.247854/1.2.276.0.7230010.3.1.3.8323329.32568.1517875161.247853/1.2.276.0.7230010.3.1.4.8323329.32568.1517875161.247855.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12911.1517875242.492200/1.2.276.0.7230010.3.1.3.8323329.12911.1517875242.492199/1.2.276.0.7230010.3.1.4.8323329.12911.1517875242.492201.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4337.1517875182.348561/1.2.276.0.7230010.3.1.3.8323329.4337.1517875182.348560/1.2.276.0.7230010.3.1.4.8323329.4337.1517875182.348562.dcm,3
1.2.276.0.7230010.3.1.2.8323329.14008.1517875249.107635/1.2.276.0.7230010.3.1.3.8323329.14008.1517875249.107634/1.2.276.0.7230010.3.1.4.8323329.14008.1517875249.107636.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14049.1517875249.339869/1.2.276.0.7230010.3.1.3.8323329.14049.1517875249.339868/1.2.276.0.7230010.3.1.4.8323329.14049.1517875249.339870.dcm,0
1.2.276.0.7230010.3.1.2.8323329.367.1517875162.573431/1.2.276.0.7230010.3.1.3.8323329.367.1517875162.573430/1.2.276.0.7230010.3.1.4.8323329.367.1517875162.573432.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2992.1517875175.586941/1.2.276.0.7230010.3.1.3.8323329.2992.1517875175.586940/1.2.276.0.7230010.3.1.4.8323329.2992.1517875175.586942.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10025.1517875221.19234/1.2.276.0.7230010.3.1.3.8323329.10025.1517875221.19233/1.2.276.0.7230010.3.1.4.8323329.10025.1517875221.19235.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13387.1517875245.89796/1.2.276.0.7230010.3.1.3.8323329.13387.1517875245.89795/1.2.276.0.7230010.3.1.4.8323329.13387.1517875245.89797.dcm,4
1.2.276.0.7230010.3.1.2.8323329.3664.1517875178.912758/1.2.276.0.7230010.3.1.3.8323329.3664.1517875178.912757/1.2.276.0.7230010.3.1.4.8323329.3664.1517875178.912759.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5274.1517875187.303957/1.2.276.0.7230010.3.1.3.8323329.5274.1517875187.303956/1.2.276.0.7230010.3.1.4.8323329.5274.1517875187.303958.dcm,1
1.2.276.0.7230010.3.1.2.8323329.5213.1517875187.9471/1.2.276.0.7230010.3.1.3.8323329.5213.1517875187.9470/1.2.276.0.7230010.3.1.4.8323329.5213.1517875187.9472.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2707.1517875174.151537/1.2.276.0.7230010.3.1.3.8323329.2707.1517875174.151536/1.2.276.0.7230010.3.1.4.8323329.2707.1517875174.151538.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3280.1517875177.67171/1.2.276.0.7230010.3.1.3.8323329.3280.1517875177.67170/1.2.276.0.7230010.3.1.4.8323329.3280.1517875177.67172.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12345.1517875238.693724/1.2.276.0.7230010.3.1.3.8323329.12345.1517875238.693723/1.2.276.0.7230010.3.1.4.8323329.12345.1517875238.693725.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3474.1517875178.8466/1.2.276.0.7230010.3.1.3.8323329.3474.1517875178.8465/1.2.276.0.7230010.3.1.4.8323329.3474.1517875178.8467.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1251.1517875166.966301/1.2.276.0.7230010.3.1.3.8323329.1251.1517875166.966300/1.2.276.0.7230010.3.1.4.8323329.1251.1517875166.966302.dcm,2
1.2.276.0.7230010.3.1.2.8323329.14210.1517875250.253432/1.2.276.0.7230010.3.1.3.8323329.14210.1517875250.253431/1.2.276.0.7230010.3.1.4.8323329.14210.1517875250.253433.dcm,3
1.2.276.0.7230010.3.1.2.8323329.31860.1517875157.200684/1.2.276.0.7230010.3.1.3.8323329.31860.1517875157.200683/1.2.276.0.7230010.3.1.4.8323329.31860.1517875157.200685.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13557.1517875246.608608/1.2.276.0.7230010.3.1.3.8323329.13557.1517875246.608607/1.2.276.0.7230010.3.1.4.8323329.13557.1517875246.608609.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10226.1517875222.727018/1.2.276.0.7230010.3.1.3.8323329.10226.1517875222.727017/1.2.276.0.7230010.3.1.4.8323329.10226.1517875222.727019.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1695.1517875168.978740/1.2.276.0.7230010.3.1.3.8323329.1695.1517875168.978739/1.2.276.0.7230010.3.1.4.8323329.1695.1517875168.978741.dcm,2
1.2.276.0.7230010.3.1.2.8323329.5428.1517875188.88084/1.2.276.0.7230010.3.1.3.8323329.5428.1517875188.88083/1.2.276.0.7230010.3.1.4.8323329.5428.1517875188.88085.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12837.1517875242.96445/1.2.276.0.7230010.3.1.3.8323329.12837.1517875242.96444/1.2.276.0.7230010.3.1.4.8323329.12837.1517875242.96446.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4746.1517875184.591607/1.2.276.0.7230010.3.1.3.8323329.4746.1517875184.591606/1.2.276.0.7230010.3.1.4.8323329.4746.1517875184.591608.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32005.1517875157.975342/1.2.276.0.7230010.3.1.3.8323329.32005.1517875157.975341/1.2.276.0.7230010.3.1.4.8323329.32005.1517875157.975343.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3777.1517875179.379086/1.2.276.0.7230010.3.1.3.8323329.3777.1517875179.379085/1.2.276.0.7230010.3.1.4.8323329.3777.1517875179.379087.dcm,2
1.2.276.0.7230010.3.1.2.8323329.32310.1517875159.845411/1.2.276.0.7230010.3.1.3.8323329.32310.1517875159.845410/1.2.276.0.7230010.3.1.4.8323329.32310.1517875159.845412.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11693.1517875234.338315/1.2.276.0.7230010.3.1.3.8323329.11693.1517875234.338314/1.2.276.0.7230010.3.1.4.8323329.11693.1517875234.338316.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1030.1517875165.982366/1.2.276.0.7230010.3.1.3.8323329.1030.1517875165.982365/1.2.276.0.7230010.3.1.4.8323329.1030.1517875165.982367.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5560.1517875188.814222/1.2.276.0.7230010.3.1.3.8323329.5560.1517875188.814221/1.2.276.0.7230010.3.1.4.8323329.5560.1517875188.814223.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3504.1517875178.134058/1.2.276.0.7230010.3.1.3.8323329.3504.1517875178.134057/1.2.276.0.7230010.3.1.4.8323329.3504.1517875178.134059.dcm,2
1.2.276.0.7230010.3.1.2.8323329.12057.1517875237.166921/1.2.276.0.7230010.3.1.3.8323329.12057.1517875237.166920/1.2.276.0.7230010.3.1.4.8323329.12057.1517875237.166922.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2860.1517875175.110328/1.2.276.0.7230010.3.1.3.8323329.2860.1517875175.110327/1.2.276.0.7230010.3.1.4.8323329.2860.1517875175.110329.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5678.1517875189.486109/1.2.276.0.7230010.3.1.3.8323329.5678.1517875189.486108/1.2.276.0.7230010.3.1.4.8323329.5678.1517875189.486110.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10493.1517875223.945576/1.2.276.0.7230010.3.1.3.8323329.10493.1517875223.945575/1.2.276.0.7230010.3.1.4.8323329.10493.1517875223.945577.dcm,1
1.2.276.0.7230010.3.1.2.8323329.5312.1517875187.554111/1.2.276.0.7230010.3.1.3.8323329.5312.1517875187.554110/1.2.276.0.7230010.3.1.4.8323329.5312.1517875187.554112.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11514.1517875233.284247/1.2.276.0.7230010.3.1.3.8323329.11514.1517875233.284246/1.2.276.0.7230010.3.1.4.8323329.11514.1517875233.284248.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2988.1517875175.570429/1.2.276.0.7230010.3.1.3.8323329.2988.1517875175.570428/1.2.276.0.7230010.3.1.4.8323329.2988.1517875175.570430.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12167.1517875237.806286/1.2.276.0.7230010.3.1.3.8323329.12167.1517875237.806285/1.2.276.0.7230010.3.1.4.8323329.12167.1517875237.806287.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12248.1517875238.212326/1.2.276.0.7230010.3.1.3.8323329.12248.1517875238.212325/1.2.276.0.7230010.3.1.4.8323329.12248.1517875238.212327.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2353.1517875172.311547/1.2.276.0.7230010.3.1.3.8323329.2353.1517875172.311546/1.2.276.0.7230010.3.1.4.8323329.2353.1517875172.311548.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11986.1517875236.774020/1.2.276.0.7230010.3.1.3.8323329.11986.1517875236.774019/1.2.276.0.7230010.3.1.4.8323329.11986.1517875236.774021.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11915.1517875236.451740/1.2.276.0.7230010.3.1.3.8323329.11915.1517875236.451739/1.2.276.0.7230010.3.1.4.8323329.11915.1517875236.451741.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13438.1517875245.327301/1.2.276.0.7230010.3.1.3.8323329.13438.1517875245.327300/1.2.276.0.7230010.3.1.4.8323329.13438.1517875245.327302.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10586.1517875224.429816/1.2.276.0.7230010.3.1.3.8323329.10586.1517875224.429815/1.2.276.0.7230010.3.1.4.8323329.10586.1517875224.429817.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2542.1517875173.291110/1.2.276.0.7230010.3.1.3.8323329.2542.1517875173.291109/1.2.276.0.7230010.3.1.4.8323329.2542.1517875173.291111.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3150.1517875176.335850/1.2.276.0.7230010.3.1.3.8323329.3150.1517875176.335849/1.2.276.0.7230010.3.1.4.8323329.3150.1517875176.335851.dcm,3
1.2.276.0.7230010.3.1.2.8323329.32059.1517875158.232612/1.2.276.0.7230010.3.1.3.8323329.32059.1517875158.232611/1.2.276.0.7230010.3.1.4.8323329.32059.1517875158.232613.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14116.1517875249.697114/1.2.276.0.7230010.3.1.3.8323329.14116.1517875249.697113/1.2.276.0.7230010.3.1.4.8323329.14116.1517875249.697115.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13103.1517875243.616585/1.2.276.0.7230010.3.1.3.8323329.13103.1517875243.616584/1.2.276.0.7230010.3.1.4.8323329.13103.1517875243.616586.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2748.1517875174.444426/1.2.276.0.7230010.3.1.3.8323329.2748.1517875174.444425/1.2.276.0.7230010.3.1.4.8323329.2748.1517875174.444427.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11983.1517875236.762309/1.2.276.0.7230010.3.1.3.8323329.11983.1517875236.762308/1.2.276.0.7230010.3.1.4.8323329.11983.1517875236.762310.dcm,3
1.2.276.0.7230010.3.1.2.8323329.32344.1517875160.134520/1.2.276.0.7230010.3.1.3.8323329.32344.1517875160.134519/1.2.276.0.7230010.3.1.4.8323329.32344.1517875160.134521.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5649.1517875189.300884/1.2.276.0.7230010.3.1.3.8323329.5649.1517875189.300883/1.2.276.0.7230010.3.1.4.8323329.5649.1517875189.300885.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12356.1517875238.751270/1.2.276.0.7230010.3.1.3.8323329.12356.1517875238.751269/1.2.276.0.7230010.3.1.4.8323329.12356.1517875238.751271.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2579.1517875173.586380/1.2.276.0.7230010.3.1.3.8323329.2579.1517875173.586379/1.2.276.0.7230010.3.1.4.8323329.2579.1517875173.586381.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2166.1517875171.437025/1.2.276.0.7230010.3.1.3.8323329.2166.1517875171.437024/1.2.276.0.7230010.3.1.4.8323329.2166.1517875171.437026.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11683.1517875234.295097/1.2.276.0.7230010.3.1.3.8323329.11683.1517875234.295096/1.2.276.0.7230010.3.1.4.8323329.11683.1517875234.295098.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5257.1517875187.199473/1.2.276.0.7230010.3.1.3.8323329.5257.1517875187.199472/1.2.276.0.7230010.3.1.4.8323329.5257.1517875187.199474.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12763.1517875241.680762/1.2.276.0.7230010.3.1.3.8323329.12763.1517875241.680761/1.2.276.0.7230010.3.1.4.8323329.12763.1517875241.680763.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14003.1517875249.81747/1.2.276.0.7230010.3.1.3.8323329.14003.1517875249.81746/1.2.276.0.7230010.3.1.4.8323329.14003.1517875249.81748.dcm,2
1.2.276.0.7230010.3.1.2.8323329.13256.1517875244.388010/1.2.276.0.7230010.3.1.3.8323329.13256.1517875244.388009/1.2.276.0.7230010.3.1.4.8323329.13256.1517875244.388011.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3218.1517875176.673693/1.2.276.0.7230010.3.1.3.8323329.3218.1517875176.673692/1.2.276.0.7230010.3.1.4.8323329.3218.1517875176.673694.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2877.1517875175.180316/1.2.276.0.7230010.3.1.3.8323329.2877.1517875175.180315/1.2.276.0.7230010.3.1.4.8323329.2877.1517875175.180317.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12842.1517875242.118580/1.2.276.0.7230010.3.1.3.8323329.12842.1517875242.118579/1.2.276.0.7230010.3.1.4.8323329.12842.1517875242.118581.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13561.1517875246.628659/1.2.276.0.7230010.3.1.3.8323329.13561.1517875246.628658/1.2.276.0.7230010.3.1.4.8323329.13561.1517875246.628660.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10677.1517875225.29878/1.2.276.0.7230010.3.1.3.8323329.10677.1517875225.29877/1.2.276.0.7230010.3.1.4.8323329.10677.1517875225.29879.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12786.1517875241.834048/1.2.276.0.7230010.3.1.3.8323329.12786.1517875241.834047/1.2.276.0.7230010.3.1.4.8323329.12786.1517875241.834049.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4186.1517875181.565709/1.2.276.0.7230010.3.1.3.8323329.4186.1517875181.565708/1.2.276.0.7230010.3.1.4.8323329.4186.1517875181.565710.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10684.1517875225.62969/1.2.276.0.7230010.3.1.3.8323329.10684.1517875225.62968/1.2.276.0.7230010.3.1.4.8323329.10684.1517875225.62970.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12197.1517875237.923424/1.2.276.0.7230010.3.1.3.8323329.12197.1517875237.923423/1.2.276.0.7230010.3.1.4.8323329.12197.1517875237.923425.dcm,2
1.2.276.0.7230010.3.1.2.8323329.13610.1517875246.851337/1.2.276.0.7230010.3.1.3.8323329.13610.1517875246.851336/1.2.276.0.7230010.3.1.4.8323329.13610.1517875246.851338.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3050.1517875175.795899/1.2.276.0.7230010.3.1.3.8323329.3050.1517875175.795898/1.2.276.0.7230010.3.1.4.8323329.3050.1517875175.795900.dcm,4
1.2.276.0.7230010.3.1.2.8323329.32701.1517875161.857425/1.2.276.0.7230010.3.1.3.8323329.32701.1517875161.857424/1.2.276.0.7230010.3.1.4.8323329.32701.1517875161.857426.dcm,0
1.2.276.0.7230010.3.1.2.8323329.14263.1517875250.490240/1.2.276.0.7230010.3.1.3.8323329.14263.1517875250.490239/1.2.276.0.7230010.3.1.4.8323329.14263.1517875250.490241.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4117.1517875181.196917/1.2.276.0.7230010.3.1.3.8323329.4117.1517875181.196916/1.2.276.0.7230010.3.1.4.8323329.4117.1517875181.196918.dcm,2
1.2.276.0.7230010.3.1.2.8323329.32319.1517875160.11684/1.2.276.0.7230010.3.1.3.8323329.32319.1517875160.11683/1.2.276.0.7230010.3.1.4.8323329.32319.1517875160.11685.dcm,3
1.2.276.0.7230010.3.1.2.8323329.10737.1517875225.393086/1.2.276.0.7230010.3.1.3.8323329.10737.1517875225.393085/1.2.276.0.7230010.3.1.4.8323329.10737.1517875225.393087.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4455.1517875182.942239/1.2.276.0.7230010.3.1.3.8323329.4455.1517875182.942238/1.2.276.0.7230010.3.1.4.8323329.4455.1517875182.942240.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4988.1517875185.860106/1.2.276.0.7230010.3.1.3.8323329.4988.1517875185.860105/1.2.276.0.7230010.3.1.4.8323329.4988.1517875185.860107.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13444.1517875245.346979/1.2.276.0.7230010.3.1.3.8323329.13444.1517875245.346978/1.2.276.0.7230010.3.1.4.8323329.13444.1517875245.346980.dcm,2
1.2.276.0.7230010.3.1.2.8323329.13233.1517875244.249213/1.2.276.0.7230010.3.1.3.8323329.13233.1517875244.249212/1.2.276.0.7230010.3.1.4.8323329.13233.1517875244.249214.dcm,3
1.2.276.0.7230010.3.1.2.8323329.1653.1517875168.768724/1.2.276.0.7230010.3.1.3.8323329.1653.1517875168.768723/1.2.276.0.7230010.3.1.4.8323329.1653.1517875168.768725.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2218.1517875171.672923/1.2.276.0.7230010.3.1.3.8323329.2218.1517875171.672922/1.2.276.0.7230010.3.1.4.8323329.2218.1517875171.672924.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32562.1517875161.229896/1.2.276.0.7230010.3.1.3.8323329.32562.1517875161.229895/1.2.276.0.7230010.3.1.4.8323329.32562.1517875161.229897.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4403.1517875182.670657/1.2.276.0.7230010.3.1.3.8323329.4403.1517875182.670656/1.2.276.0.7230010.3.1.4.8323329.4403.1517875182.670658.dcm,2
1.2.276.0.7230010.3.1.2.8323329.32017.1517875158.42096/1.2.276.0.7230010.3.1.3.8323329.32017.1517875158.42095/1.2.276.0.7230010.3.1.4.8323329.32017.1517875158.42097.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13029.1517875243.181986/1.2.276.0.7230010.3.1.3.8323329.13029.1517875243.181985/1.2.276.0.7230010.3.1.4.8323329.13029.1517875243.181987.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13958.1517875248.843046/1.2.276.0.7230010.3.1.3.8323329.13958.1517875248.843045/1.2.276.0.7230010.3.1.4.8323329.13958.1517875248.843047.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32715.1517875161.932848/1.2.276.0.7230010.3.1.3.8323329.32715.1517875161.932847/1.2.276.0.7230010.3.1.4.8323329.32715.1517875161.932849.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2282.1517875171.924887/1.2.276.0.7230010.3.1.3.8323329.2282.1517875171.924886/1.2.276.0.7230010.3.1.4.8323329.2282.1517875171.924888.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11349.1517875232.520837/1.2.276.0.7230010.3.1.3.8323329.11349.1517875232.520836/1.2.276.0.7230010.3.1.4.8323329.11349.1517875232.520838.dcm,3
1.2.276.0.7230010.3.1.2.8323329.5646.1517875189.284217/1.2.276.0.7230010.3.1.3.8323329.5646.1517875189.284216/1.2.276.0.7230010.3.1.4.8323329.5646.1517875189.284218.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12018.1517875236.922008/1.2.276.0.7230010.3.1.3.8323329.12018.1517875236.922007/1.2.276.0.7230010.3.1.4.8323329.12018.1517875236.922009.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4701.1517875184.209213/1.2.276.0.7230010.3.1.3.8323329.4701.1517875184.209212/1.2.276.0.7230010.3.1.4.8323329.4701.1517875184.209214.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32341.1517875160.123988/1.2.276.0.7230010.3.1.3.8323329.32341.1517875160.123987/1.2.276.0.7230010.3.1.4.8323329.32341.1517875160.123989.dcm,2
1.2.276.0.7230010.3.1.2.8323329.32673.1517875161.742559/1.2.276.0.7230010.3.1.3.8323329.32673.1517875161.742558/1.2.276.0.7230010.3.1.4.8323329.32673.1517875161.742560.dcm,3
1.2.276.0.7230010.3.1.2.8323329.334.1517875162.431426/1.2.276.0.7230010.3.1.3.8323329.334.1517875162.431425/1.2.276.0.7230010.3.1.4.8323329.334.1517875162.431427.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5786.1517875190.569597/1.2.276.0.7230010.3.1.3.8323329.5786.1517875190.569596/1.2.276.0.7230010.3.1.4.8323329.5786.1517875190.569598.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32459.1517875160.716197/1.2.276.0.7230010.3.1.3.8323329.32459.1517875160.716196/1.2.276.0.7230010.3.1.4.8323329.32459.1517875160.716198.dcm,1
1.2.276.0.7230010.3.1.2.8323329.1136.1517875166.441387/1.2.276.0.7230010.3.1.3.8323329.1136.1517875166.441386/1.2.276.0.7230010.3.1.4.8323329.1136.1517875166.441388.dcm,2
1.2.276.0.7230010.3.1.2.8323329.14515.1517875252.471941/1.2.276.0.7230010.3.1.3.8323329.14515.1517875252.471940/1.2.276.0.7230010.3.1.4.8323329.14515.1517875252.471942.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11284.1517875232.140219/1.2.276.0.7230010.3.1.3.8323329.11284.1517875232.140218/1.2.276.0.7230010.3.1.4.8323329.11284.1517875232.140220.dcm,4
1.2.276.0.7230010.3.1.2.8323329.11666.1517875234.211032/1.2.276.0.7230010.3.1.3.8323329.11666.1517875234.211031/1.2.276.0.7230010.3.1.4.8323329.11666.1517875234.211033.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3862.1517875179.853786/1.2.276.0.7230010.3.1.3.8323329.3862.1517875179.853785/1.2.276.0.7230010.3.1.4.8323329.3862.1517875179.853787.dcm,1
1.2.276.0.7230010.3.1.2.8323329.31748.1517875156.603376/1.2.276.0.7230010.3.1.3.8323329.31748.1517875156.603375/1.2.276.0.7230010.3.1.4.8323329.31748.1517875156.603377.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2657.1517875173.908814/1.2.276.0.7230010.3.1.3.8323329.2657.1517875173.908813/1.2.276.0.7230010.3.1.4.8323329.2657.1517875173.908815.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3183.1517875176.467618/1.2.276.0.7230010.3.1.3.8323329.3183.1517875176.467617/1.2.276.0.7230010.3.1.4.8323329.3183.1517875176.467619.dcm,4
1.2.276.0.7230010.3.1.2.8323329.13925.1517875248.651278/1.2.276.0.7230010.3.1.3.8323329.13925.1517875248.651277/1.2.276.0.7230010.3.1.4.8323329.13925.1517875248.651279.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4509.1517875183.211957/1.2.276.0.7230010.3.1.3.8323329.4509.1517875183.211956/1.2.276.0.7230010.3.1.4.8323329.4509.1517875183.211958.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14288.1517875250.580678/1.2.276.0.7230010.3.1.3.8323329.14288.1517875250.580677/1.2.276.0.7230010.3.1.4.8323329.14288.1517875250.580679.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11837.1517875235.944322/1.2.276.0.7230010.3.1.3.8323329.11837.1517875235.944321/1.2.276.0.7230010.3.1.4.8323329.11837.1517875235.944323.dcm,3
1.2.276.0.7230010.3.1.2.8323329.10818.1517875225.765524/1.2.276.0.7230010.3.1.3.8323329.10818.1517875225.765523/1.2.276.0.7230010.3.1.4.8323329.10818.1517875225.765525.dcm,4
1.2.276.0.7230010.3.1.2.8323329.5286.1517875187.372777/1.2.276.0.7230010.3.1.3.8323329.5286.1517875187.372776/1.2.276.0.7230010.3.1.4.8323329.5286.1517875187.372778.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3798.1517875179.546313/1.2.276.0.7230010.3.1.3.8323329.3798.1517875179.546312/1.2.276.0.7230010.3.1.4.8323329.3798.1517875179.546314.dcm,1
